season,week,game_id,gameday,player_id,player_name,position,team,opponent_team,is_home,spread_line,total_line,implied_team_total,depth_rank,likely_role,snap_pct_last,snap_pct_roll3,snap_pct_season,injury_status,injury_type,n_prior_games,n_prior_games_this_season,projection,low_80,high_80,model_projection,availability_note,game_status,actual_fp,scoring_profile,top_drivers
2026,3,2026_03_TEN_NYG,2026-09-27,00-0037838,Isaiah Likely,TE,NYG,TEN,1,2.5,38.5,20.5,1.0,True,0.69,0.5566666666666666,0.59,,,70,2,11.47,2.81,21.9,11.47,,upcoming,,ppr,fp_season_avg=18.1 (+2.7); fp_roll=13.8 (+2.2); team_target_share=0.235 (+1.4)
2026,3,2026_03_ARI_SF,2026-09-27,00-0038559,Michael Wilson,WR,ARI,SF,0,8.5,47.5,19.5,1.0,True,0.94,0.9066666666666667,0.895,,,53,2,11.44,2.78,21.87,11.44,,upcoming,,ppr,fp_roll=11.8 (+2.1); snap_pct_last=0.94 (+1.7); snap_pct_season=0.895 (+0.7)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0039890,Adonai Mitchell,WR,NYJ,DET,0,6.5,47.5,20.5,2.0,True,0.82,0.6766666666666667,0.7549999999999999,,,37,2,11.41,2.75,21.85,11.41,,upcoming,,ppr,snap_pct_last=0.82 (+3.7); fp_season_avg=10.7 (+2.4); fp_roll=7.1 (+0.9)
2026,3,2026_03_HOU_IND,2026-09-27,00-0040128,Tyler Warren,TE,IND,HOU,1,-1.5,42.5,20.5,1.0,True,0.89,0.88,0.91,,,19,2,11.4,2.74,21.83,11.4,,upcoming,,ppr,snap_pct_last=0.89 (+1.7); fp_season_avg=12.4 (+1.0); implied_team_total=20.5 (-0.9)
2026,3,2026_03_ATL_GB,2026-09-24,00-0037238,Drake London,WR,ATL,GB,0,4.5,43.5,19.5,1.0,True,0.62,0.8466666666666667,0.8,,,70,2,11.38,2.72,21.82,11.38,,played,28.4,ppr,implied_team_total=19.5 (-1.1); depth_rank_filled=1 (+1.1); fp_roll=10.7 (+1.0)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0037240,Jameson Williams,WR,DET,NYJ,1,6.5,47.5,27.0,2.0,True,0.97,0.9199999999999999,0.905,,,53,2,11.34,2.68,21.77,11.34,,upcoming,,ppr,snap_pct_last=0.97 (+2.4); team_target_share=0.186 (+1.4); snap_pct_season=0.905 (+1.0)
2026,3,2026_03_KC_MIA,2026-09-27,00-0039894,Xavier Worthy,WR,KC,MIA,0,-10.5,45.5,28.0,2.0,True,0.86,0.8066666666666666,0.815,,,36,2,11.02,2.36,21.46,11.02,,upcoming,,ppr,snap_pct_last=0.86 (+2.5); fp_season_avg=9.15 (+1.8); targets_roll=6.5 (+0.8)
2026,3,2026_03_MIN_TB,2026-09-27,00-0033921,Chris Godwin Jr.,WR,TB,MIN,1,-1.5,42.5,20.5,2.0,True,0.86,0.8066666666666666,0.86,,,138,2,10.94,2.28,21.37,10.94,,upcoming,,ppr,snap_pct_last=0.86 (+2.4); fp_season_avg=8.55 (+2.2); snap_pct_season=0.86 (+0.8)
2026,3,2026_03_KC_MIA,2026-09-27,00-0039880,Malik Washington,WR,MIA,KC,1,-10.5,45.5,17.5,1.0,True,0.73,0.8033333333333333,0.855,,,36,2,10.85,2.19,21.29,10.85,,upcoming,,ppr,fp_roll=8.93 (+1.4); team_rush_share=0.0386 (+1.2); snap_pct_last=0.73 (+1.2)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0039491,Jalen Coker,WR,CAR,CLE,0,-2.5,42.5,22.5,2.0,True,0.76,0.84,0.8,Limited Participation in Practice,Ankle,27,2,10.55,1.89,20.98,10.55,,upcoming,,ppr,injury_severity=2 (-2.0); fp_roll=21.7 (+1.5); team_qb_fp_roll=24 (-1.4)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0038393,Dontayvion Wicks,WR,PHI,CHI,0,-4.5,41.5,23.0,2.0,True,0.62,0.5300000000000001,0.765,,,53,2,10.41,1.75,20.85,10.41,,upcoming,,ppr,fp_season_avg=13.9 (+3.1); fp_roll=9.23 (+1.6); snap_pct_last=0.62 (+0.6)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0031588,Stefon Diggs,WR,WAS,SEA,1,-7.5,40.5,16.5,2.0,True,0.51,0.5333333333333333,0.5700000000000001,,,157,2,10.4,1.74,20.84,10.4,,upcoming,,ppr,fp_roll=14.8 (+2.4); implied_team_total=16.5 (-1.5); fp_season_avg=18.6 (+1.3)
2026,3,2026_03_LV_NO,2026-09-27,00-0036973,Travis Etienne,RB,NO,LV,1,3.0,43.5,23.25,1.0,True,0.54,0.5633333333333334,0.565,Limited Participation in Practice,Hamstring,70,2,10.34,1.68,20.77,10.34,,upcoming,,ppr,injury_severity=2 (-2.5); team_rush_share=0.413 (+1.9); fp_season_avg=10.9 (+1.9)
2026,3,2026_03_ARI_SF,2026-09-27,00-0041027,Jeremiyah Love,RB,ARI,SF,0,8.5,47.5,19.5,1.0,True,0.4,0.41500000000000004,0.41500000000000004,,,2,2,10.29,1.63,20.73,10.29,,upcoming,,ppr,team_rush_share=0.426 (+2.0); fp_roll=10.2 (+1.2); depth_rank_filled=1 (+0.8)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0039064,Zay Flowers,WR,BAL,DAL,0,-3.5,53.5,28.5,1.0,True,0.29,0.65,0.29,Did Not Participate In Practice,Hamstring,53,2,10.11,2.62,19.65,10.11,,upcoming,,ppr,fp_roll=18.6 (+5.1); depth_rank_filled=1 (+2.7); fp_season_avg=13 (+1.0)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0040236,Kyle Monangai,RB,CHI,PHI,1,-4.5,41.5,18.5,2.0,True,0.34,0.39666666666666667,0.385,,,19,2,10.03,2.54,19.57,10.03,,upcoming,,ppr,fp_season_avg=14.1 (+2.8); fp_roll=11.4 (+2.3); team_rush_share=0.304 (+1.4)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0037228,Jaylen Warren,RB,PIT,CIN,1,-3.5,42.5,19.5,1.0,True,0.71,0.48333333333333334,0.54,Limited Participation in Practice,Shoulder,70,2,10.0,2.5,19.53,10.0,,upcoming,,ppr,injury_severity=2 (-2.5); fp_season_avg=10 (+1.5); snap_pct_last=0.71 (+1.3)
2026,3,2026_03_NE_JAX,2026-09-27,00-0040734,TreVeyon Henderson,RB,NE,JAX,0,3.0,46.5,21.75,2.0,True,0.6,0.5100000000000001,0.6,,,19,2,9.86,2.37,19.4,9.86,,upcoming,,ppr,team_rush_share=0.318 (+1.9); snap_pct_last=0.6 (+1.5); fp_season_avg=6.8 (+0.9)
2026,3,2026_03_HOU_IND,2026-09-27,00-0038618,Xavier Hutchinson,WR,HOU,IND,0,-1.5,42.5,22.0,2.0,True,0.81,0.7200000000000001,0.685,,,53,2,9.8,2.31,19.34,9.8,,upcoming,,ppr,snap_pct_last=0.81 (+1.7); team_target_share=0.221 (+1.2); fp_roll=8.77 (+1.1)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0037247,George Pickens,WR,DAL,BAL,1,-3.5,53.5,25.0,2.0,True,0.76,0.6833333333333332,0.8,,,70,2,9.79,2.3,19.33,9.79,,upcoming,,ppr,snap_pct_last=0.76 (+1.8); fp_season_avg=7.9 (+1.4); fp_roll=5.9 (+0.5)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0039410,Ryan Flournoy,WR,DAL,BAL,1,-3.5,53.5,25.0,3.0,True,0.76,0.7799999999999999,0.735,,,36,2,9.72,2.23,19.26,9.72,,upcoming,,ppr,team_target_share=0.21 (+2.2); snap_pct_last=0.76 (+1.7); total_line=53.5 (+1.1)
2026,3,2026_03_MIN_TB,2026-09-27,00-0038129,Cade Otton,TE,TB,MIN,1,-1.5,42.5,20.5,1.0,True,0.89,0.9433333333333334,0.935,,,70,2,9.62,2.13,19.16,9.62,,upcoming,,ppr,snap_pct_last=0.89 (+2.1); opp_pos_fp_allowed=3.17 (-1.2); snap_pct_season=0.935 (+1.1)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0041547,KC Concepcion,WR,CLE,CAR,1,-2.5,42.5,20.0,2.0,True,0.66,0.675,0.675,,,2,2,9.4,1.91,18.94,9.4,,upcoming,,ppr,team_target_share=0.214 (+0.8); snap_pct_last=0.66 (+0.7); fp_season_avg=8 (+0.5)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0039915,Ladd McConkey,WR,LAC,BUF,0,7.0,50.5,21.75,1.0,True,0.46,0.6133333333333333,0.475,Full Participation in Practice,Rib,36,2,9.4,1.91,18.94,9.4,,upcoming,,ppr,fp_season_avg=12.9 (+1.1); depth_rank_filled=1 (+0.8); fp_roll=8.57 (-0.6)
2026,3,2026_03_LA_DEN,2026-09-27,00-0036613,Jaylen Waddle,WR,DEN,LA,1,-2.5,44.5,21.0,1.0,True,0.61,0.5366666666666666,0.6799999999999999,,,86,2,9.39,1.9,18.93,9.39,,upcoming,,ppr,snap_pct_last=0.61 (+0.8); depth_rank_filled=1 (+0.6); snap_pct_season=0.68 (+0.5)
2026,3,2026_03_HOU_IND,2026-09-27,00-0040583,Woody Marks,RB,HOU,IND,0,-1.5,42.5,22.0,2.0,True,0.48,0.4833333333333334,0.495,,,19,2,9.39,1.9,18.93,9.39,,upcoming,,ppr,team_rush_share=0.346 (+2.6); fp_season_avg=6.75 (+2.0); snap_pct_last=0.48 (+1.2)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0038117,Wan'Dale Robinson,WR,TEN,NYG,0,2.5,38.5,18.0,2.0,True,0.53,0.6999999999999998,0.675,,,62,2,9.38,1.89,18.92,9.38,,upcoming,,ppr,fp_roll=11 (+1.8); team_target_share=0.252 (+1.4); snap_pct_last=0.53 (+1.2)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0039451,Isaiah Williams,WR,NYJ,DET,0,6.5,47.5,20.5,3.0,True,0.82,0.6466666666666666,0.71,,,32,2,9.36,1.87,18.9,9.36,,upcoming,,ppr,snap_pct_last=0.82 (+2.1); fp_season_avg=6.25 (+1.8); fp_roll=6.63 (+0.9)
2026,3,2026_03_HOU_IND,2026-09-27,00-0034383,Dalton Schultz,TE,HOU,IND,0,-1.5,42.5,22.0,1.0,True,0.68,0.6333333333333334,0.67,Did Not Participate In Practice,Not injury related - resting player,135,2,9.3,1.81,18.84,9.3,,upcoming,,ppr,fp_roll=14.9 (+5.1); injury_severity=3 (-3.1); injury_analog_delta=-2.7 (-1.9)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0037256,Rachaad White,RB,WAS,SEA,1,-7.5,40.5,16.5,2.0,True,0.52,0.42,0.46499999999999997,,,70,2,9.29,1.79,18.82,9.29,,upcoming,,ppr,team_rush_share=0.201 (+1.8); fp_season_avg=9.5 (+1.5); snap_pct_last=0.52 (+1.2)
2026,3,2026_03_ARI_SF,2026-09-27,00-0037263,Tyler Allgeier,RB,ARI,SF,0,8.5,47.5,19.5,2.0,True,0.64,0.5333333333333333,0.615,,,70,2,9.25,1.76,18.79,9.25,,upcoming,,ppr,team_rush_share=0.358 (+2.3); fp_season_avg=6.45 (+1.8); snap_pct_last=0.64 (+1.3)
2026,3,2026_03_LV_NO,2026-09-27,00-0039066,Michael Mayer,TE,LV,NO,0,3.0,43.5,20.25,2.0,True,0.84,0.8666666666666667,0.825,,,48,2,9.18,1.69,18.72,9.18,,upcoming,,ppr,snap_pct_last=0.84 (+2.4); team_target_share=0.191 (+1.6); snap_pct_roll3=0.867 (+0.7)
2026,3,2026_03_ATL_GB,2026-09-24,00-0037746,Brian Robinson,RB,ATL,GB,0,4.5,43.5,19.5,2.0,True,0.48,0.29,0.365,Full Participation in Practice,Ankle,66,2,9.15,1.66,18.69,9.15,,played,11.0,ppr,team_rush_share=0.267 (+2.2); snap_pct_last=0.48 (+1.3); fp_season_avg=5.9 (+1.3)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0032464,Kalif Raymond,WR,CHI,PHI,1,-4.5,41.5,18.5,3.0,True,0.62,0.47000000000000003,0.61,,,120,2,9.06,1.57,18.6,9.06,,upcoming,,ppr,fp_season_avg=12.7 (+1.5); snap_pct_last=0.62 (+1.4); fp_roll=11.2 (+0.5)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0040126,Colston Loveland,TE,CHI,PHI,1,-4.5,41.5,18.5,1.0,True,0.86,0.88,0.865,,,19,2,9.04,1.55,18.58,9.04,,upcoming,,ppr,fp_roll=8.8 (+2.6); snap_pct_last=0.86 (+1.5); team_target_share=0.208 (+1.0)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036894,Pat Freiermuth,TE,PIT,CIN,1,-3.5,42.5,19.5,1.0,True,0.66,0.6933333333333334,0.6950000000000001,,,83,2,9.02,1.53,18.56,9.02,,upcoming,,ppr,snap_pct_last=0.66 (+1.0); injury_analog_delta=-1.75 (-0.8); team_rush_share=0.0145 (+0.7)
2026,3,2026_03_MIN_TB,2026-09-27,00-0035229,T.J. Hockenson,TE,MIN,TB,0,-1.5,42.5,22.0,1.0,True,0.69,0.7000000000000001,0.675,,,102,2,8.97,1.48,18.51,8.97,,upcoming,,ppr,fp_season_avg=9.75 (+2.1); snap_pct_last=0.69 (+1.6); depth_rank_filled=1 (+0.6)
2026,3,2026_03_ARI_SF,2026-09-27,00-0033288,George Kittle,TE,SF,ARI,1,8.5,47.5,28.0,1.0,True,0.48,0.63,0.47,,,137,2,8.96,1.47,18.5,8.96,,upcoming,,ppr,fp_roll=9.7 (-1.2); injury_analog_delta=-1.75 (-1.1); team_target_share=0.214 (+1.0)
2026,3,2026_03_LA_DEN,2026-09-27,00-0039738,Blake Corum,RB,LA,DEN,0,-2.5,44.5,23.5,2.0,True,0.45,0.3366666666666667,0.34,,,36,2,8.93,1.43,18.46,8.93,,upcoming,,ppr,team_rush_share=0.398 (+2.0); fp_season_avg=7.8 (+1.7); carries_roll=11.7 (+0.7)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0040242,Jacory Croskey-Merritt,RB,WAS,SEA,1,-7.5,40.5,16.5,1.0,True,0.37,0.4066666666666667,0.43,,,19,2,8.91,1.41,18.45,8.91,,upcoming,,ppr,team_rush_share=0.397 (+1.5); fp_season_avg=9.2 (+1.1); carries_roll=13.7 (+0.9)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0040663,Harold Fannin Jr.,TE,CLE,CAR,1,-2.5,42.5,20.0,1.0,True,0.86,0.6366666666666666,0.84,,,19,2,8.88,1.38,18.41,8.88,,upcoming,,ppr,snap_pct_last=0.86 (+1.9); fp_season_avg=7.25 (+1.4); snap_pct_season=0.84 (+0.8)
2026,3,2026_03_NE_JAX,2026-09-27,00-0033090,Hunter Henry,TE,NE,JAX,0,3.0,46.5,21.75,1.0,True,0.91,0.75,0.835,,,146,2,8.88,1.39,18.42,8.88,,upcoming,,ppr,snap_pct_last=0.91 (+2.1); injury_analog_delta=-1.75 (-0.9); fp_roll=7.73 (+0.8)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0040727,Tre Harris,WR,LAC,BUF,0,7.0,50.5,21.75,3.0,True,0.82,0.8466666666666667,0.7849999999999999,,,19,2,8.77,1.28,18.31,8.77,,upcoming,,ppr,snap_pct_last=0.82 (+1.8); team_target_share=0.165 (+1.3); fp_season_avg=5.65 (+1.2)
2026,3,2026_03_NE_JAX,2026-09-27,00-0038935,Brenton Strange,TE,JAX,NE,1,3.0,46.5,24.75,1.0,True,0.83,0.71,0.755,,,48,2,8.67,1.18,18.21,8.67,,upcoming,,ppr,snap_pct_last=0.83 (+1.9); injury_analog_delta=-1.75 (-1.2); depth_rank_filled=1 (+0.7)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0041438,Carnell Tate,WR,TEN,NYG,0,2.5,38.5,18.0,1.0,True,0.75,0.815,0.815,,,2,2,8.58,1.09,18.12,8.58,,upcoming,,ppr,snap_pct_last=0.75 (+1.3); implied_team_total=18 (-0.7); fp_season_avg=6.75 (+0.7)
2026,3,2026_03_ATL_GB,2026-09-24,00-0038996,Tucker Kraft,TE,GB,ATL,1,4.5,43.5,24.0,1.0,True,0.98,0.71,0.8200000000000001,,,44,2,8.46,0.97,18.0,8.46,,played,6.6,ppr,snap_pct_last=0.98 (+2.0); fp_season_avg=6.5 (+1.1); snap_pct_season=0.82 (+0.7)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0037261,Khalil Shakir,WR,BUF,LAC,1,7.0,50.5,28.75,2.0,True,0.49,0.6,0.51,,,69,2,8.35,0.86,17.89,8.35,,upcoming,,ppr,fp_season_avg=7.9 (+1.6); targets_roll=6 (+1.2); snap_pct_last=0.49 (+0.8)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0034827,DJ Moore,WR,BUF,LAC,1,7.0,50.5,28.75,1.0,True,0.31,0.64,0.535,Limited Participation in Practice,Shoulder,134,2,8.31,0.82,17.85,8.31,,upcoming,,ppr,depth_rank_filled=1 (+2.2); fp_season_avg=10.4 (+1.3); implied_team_total=28.8 (+0.9)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0040735,Luther Burden III,WR,CHI,PHI,1,-4.5,41.5,18.5,2.0,True,0.57,0.64,0.6499999999999999,,,19,2,8.23,0.74,17.77,8.23,,upcoming,,ppr,snap_pct_last=0.57 (+0.5); team_rush_share=0.0271 (+0.4); team_target_share=0.188 (+0.4)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0041042,Malachi Fields,WR,NYG,TEN,1,2.5,38.5,20.5,2.0,True,0.81,0.765,0.765,,,2,2,8.2,0.71,17.74,8.2,,upcoming,,ppr,snap_pct_last=0.81 (+1.2); snap_pct_season=0.765 (+0.9); team_target_share=0.163 (+0.9)
2026,3,2026_03_ARI_SF,2026-09-27,00-0031408,Mike Evans,WR,SF,ARI,1,8.5,47.5,28.0,1.0,True,0.54,0.68,0.645,Did Not Participate In Practice,Hip,157,2,8.19,0.7,17.73,8.19,,upcoming,,ppr,fp_roll=10.2 (+3.3); injury_severity=3 (-1.9); depth_rank_filled=1 (+1.3)
2026,3,2026_03_LA_DEN,2026-09-27,00-0039075,Puka Nacua,WR,LA,DEN,0,-2.5,44.5,23.5,1.0,True,0.7,0.71,0.7,Did Not Participate In Practice,Hip,48,2,8.15,0.66,17.69,8.15,,upcoming,,ppr,fp_roll=12.8 (+4.5); injury_severity=3 (-4.2); team_rush_share=0.0215 (-2.0)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0031503,Jameis Winston,QB,NYG,TEN,1,2.5,38.5,20.5,1.0,True,0.88,0.6366666666666667,0.88,,,154,2,8.08,0.59,17.62,8.08,,upcoming,,ppr,depth_rank_filled=1 (+5.1); snap_games_season=1 (+2.3); team_rush_share=0.0317 (+1.0)
2026,3,2026_03_NE_JAX,2026-09-27,00-0037816,Romeo Doubs,WR,NE,JAX,0,3.0,46.5,21.75,1.0,True,0.67,0.6,0.615,,,69,2,8.06,0.57,17.6,8.06,,upcoming,,ppr,snap_pct_last=0.67 (+1.0); depth_rank_filled=1 (+0.6); fp_season_avg=6.3 (+0.6)
2026,3,2026_03_ARI_SF,2026-09-27,00-0033307,Kendrick Bourne,WR,ARI,SF,0,8.5,47.5,19.5,3.0,True,0.6,0.5966666666666667,0.635,,,136,2,8.0,0.5,17.53,8.0,,upcoming,,ppr,fp_season_avg=9.3 (+2.5); snap_pct_last=0.6 (+0.7); snap_pct_season=0.635 (+0.6)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0038544,Quentin Johnston,WR,LAC,BUF,0,7.0,50.5,21.75,2.0,True,0.81,0.7799999999999999,0.795,,,53,2,7.99,0.5,17.53,7.99,,upcoming,,ppr,snap_pct_last=0.81 (+0.8); snap_pct_season=0.795 (+0.8); targets_roll=5.5 (+0.7)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0039919,Rome Odunze,WR,CHI,PHI,1,-4.5,41.5,18.5,1.0,True,0.84,0.7066666666666667,0.6599999999999999,,,36,2,7.96,0.47,17.5,7.96,,upcoming,,ppr,snap_pct_last=0.84 (+1.3); fp_season_avg=7.25 (+1.2); fp_roll=4.83 (+0.6)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0039739,Roman Wilson,WR,PIT,CIN,1,-3.5,42.5,19.5,3.0,True,0.79,0.4933333333333334,0.67,,,27,2,7.84,0.35,17.38,7.84,,upcoming,,ppr,fp_season_avg=6.7 (+2.0); snap_pct_last=0.79 (+1.7); targets_roll=6 (+0.6)
2026,3,2026_03_LV_NO,2026-09-27,00-0036040,Juwan Johnson,TE,NO,LV,1,3.0,43.5,23.25,1.0,True,0.53,0.7066666666666667,0.685,,,93,2,7.82,0.33,17.36,7.82,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.2); fp_roll=10.7 (-1.2); snap_pct_last=0.53 (+0.6)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0033526,Samaje Perine,RB,CIN,PIT,0,-3.5,42.5,23.0,2.0,True,0.4,0.38999999999999996,0.34,,,140,2,7.79,0.3,17.33,7.79,,upcoming,,ppr,team_rush_share=0.197 (+2.1); fp_season_avg=5.6 (+1.3); fp_roll=6.47 (+0.5)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0041040,Antonio Williams,WR,WAS,SEA,1,-7.5,40.5,16.5,3.0,True,0.49,0.43,0.43,,,2,2,7.78,0.29,17.32,7.78,,upcoming,,ppr,fp_season_avg=10.9 (+1.8); snap_pct_last=0.49 (+0.9); fp_roll=10.9 (+0.4)
2026,3,2026_03_NE_JAX,2026-09-27,00-0039893,Brian Thomas Jr.,WR,JAX,NE,1,3.0,46.5,24.75,2.0,True,0.54,0.48666666666666664,0.445,,,36,2,7.77,0.27,17.3,7.77,,upcoming,,ppr,team_target_share=0.199 (+0.9); fp_roll=7.3 (+0.8); snap_pct_last=0.54 (+0.5)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0040170,Elic Ayomanor,WR,TEN,NYG,0,2.5,38.5,18.0,4.0,True,0.53,0.6633333333333334,0.525,,,19,2,7.74,0.24,17.28,7.74,,upcoming,,ppr,fp_season_avg=8.5 (+1.6); depth_rank_filled=4 (-0.6); snap_pct_last=0.53 (+0.5)
2026,3,2026_03_LA_DEN,2026-09-27,00-0034348,Courtland Sutton,WR,DEN,LA,1,-2.5,44.5,21.0,2.0,True,0.73,0.7566666666666667,0.745,,,121,2,7.74,0.25,17.28,7.74,,upcoming,,ppr,snap_pct_last=0.73 (+1.0); snap_pct_season=0.745 (+0.8); team_target_share=0.138 (+0.7)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0039793,AJ Barner,TE,SEA,WAS,0,-7.5,40.5,24.0,1.0,True,0.8,0.7633333333333333,0.8400000000000001,,,36,2,7.67,0.18,17.21,7.67,,upcoming,,ppr,snap_pct_last=0.8 (+1.8); fp_season_avg=5.6 (+1.0); snap_pct_season=0.84 (+0.8)
2026,3,2026_03_NE_JAX,2026-09-27,00-0033555,Mack Hollins,WR,NE,JAX,0,3.0,46.5,21.75,3.0,True,0.71,0.6900000000000001,0.705,,,134,2,7.63,0.14,17.17,7.63,,upcoming,,ppr,snap_pct_last=0.71 (+1.2); depth_rank_filled=3 (-0.9); team_target_share=0.157 (+0.6)
2026,3,2026_03_ATL_GB,2026-09-24,00-0038685,Chris Brooks,RB,GB,ATL,1,4.5,43.5,24.0,2.0,True,0.46,0.48999999999999994,0.51,,,43,2,7.6,0.11,17.14,7.6,,played,1.4,ppr,team_rush_share=0.309 (+2.4); fp_season_avg=3.25 (+0.6); fp_roll=4.2 (+0.6)
2026,3,2026_03_ATL_GB,2026-09-24,00-0037741,Jahan Dotson,WR,ATL,GB,0,4.5,43.5,19.5,2.0,True,0.75,0.7733333333333333,0.69,,,70,2,7.54,0.05,17.08,7.54,,played,2.1,ppr,snap_pct_last=0.75 (+0.9); team_qb_fp_roll=4.97 (+0.6); implied_team_total=19.5 (-0.4)
2026,3,2026_03_MIN_TB,2026-09-27,00-0041048,Ted Hurst III,WR,TB,MIN,1,-1.5,42.5,20.5,4.0,True,0.74,0.745,0.745,,,2,2,7.43,-0.06,16.97,7.43,,upcoming,,ppr,fp_season_avg=5.65 (+1.3); snap_pct_last=0.74 (+1.2); depth_rank_filled=4 (-1.0)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0038041,Jake Ferguson,TE,DAL,BAL,1,-3.5,53.5,25.0,1.0,True,0.6,0.6533333333333333,0.6799999999999999,,,70,2,7.41,-0.08,16.95,7.41,,upcoming,,ppr,fp_roll=8.13 (-1.6); injury_analog_delta=-1.75 (-1.1); opp_pos_fp_allowed=3.45 (-0.9)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0038797,Emanuel Wilson,RB,SEA,WAS,0,-7.5,40.5,24.0,2.0,True,0.41,0.34,0.235,,,47,2,7.35,-0.14,16.89,7.35,,upcoming,,ppr,team_rush_share=0.377 (+2.3); fp_season_avg=4.75 (+0.8); fp_roll=5.1 (+0.5)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0040584,Gunnar Helm,TE,TEN,NYG,0,2.5,38.5,18.0,1.0,True,0.87,0.7366666666666667,0.815,,,19,2,7.33,-0.16,16.87,7.33,,upcoming,,ppr,snap_pct_last=0.87 (+1.5); snap_pct_season=0.815 (+0.9); team_target_share=0.0987 (+0.6)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0036309,Darnell Mooney,WR,NYG,TEN,1,2.5,38.5,20.5,3.0,True,0.72,0.7066666666666667,0.645,,,98,2,7.17,1.33,15.65,7.17,,upcoming,,ppr,fp_season_avg=5.75 (+1.3); snap_pct_last=0.72 (+0.8); team_target_share=0.132 (+0.8)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0038555,Tank Bigsby,RB,PHI,CHI,0,-4.5,41.5,23.0,2.0,True,0.34,0.3466666666666667,0.225,,,53,2,7.16,1.31,15.63,7.16,,upcoming,,ppr,team_rush_share=0.429 (+1.7); fp_roll=9.9 (+1.1); spread_line=-4.5 (-0.3)
2026,3,2026_03_ATL_GB,2026-09-24,00-0039811,MarShawn Lloyd,RB,GB,ATL,1,4.5,43.5,24.0,1.0,True,0.27,0.355,0.355,,,4,2,7.15,1.3,15.62,7.15,,played,3.8,ppr,team_rush_share=0.355 (+2.0); snap_pct_last=0.27 (-1.3); fp_season_avg=6.15 (+0.7)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0035659,Terry McLaurin,WR,WAS,SEA,1,-7.5,40.5,16.5,1.0,True,0.7,0.7566666666666667,0.7849999999999999,,,119,2,7.07,1.23,15.55,7.07,,upcoming,,ppr,snap_pct_last=0.7 (+0.9); implied_team_total=16.5 (-0.9); snap_pct_season=0.785 (+0.6)
2026,3,2026_03_MIN_TB,2026-09-27,00-0036919,Kenny Gainwell,RB,TB,MIN,1,-1.5,42.5,20.5,2.0,True,0.35,0.49333333333333335,0.405,,,87,2,7.04,1.19,15.51,7.04,,upcoming,,ppr,team_rush_share=0.189 (+1.0); fp_roll=9.57 (+0.8); team_target_share=0.123 (+0.2)
2026,3,2026_03_LA_DEN,2026-09-27,00-0033881,Evan Engram,TE,DEN,LA,1,-2.5,44.5,21.0,1.0,True,0.52,0.5133333333333333,0.575,,,145,2,7.02,1.18,15.5,7.02,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.1); fp_roll=8.17 (-0.5); fp_season_avg=8.5 (+0.4)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0039337,Malik Nabers,WR,NYG,TEN,1,2.5,38.5,20.5,1.0,True,0.74,0.5299999999999999,0.63,Limited Participation in Practice,Shoulder,23,2,7.0,1.15,15.47,7.0,,upcoming,,ppr,injury_severity=2 (-1.5); snap_pct_last=0.74 (+0.7); fp_season_avg=7 (+0.6)
